system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
428,Dcard,https://www.dcard.tw/f/youtuber/p/241003395,2023-01-14 03:44:39,[道歉與澄清啟事]針對TVBS事件說明,針對TVBS事件說明在此澄清並道歉：本人之言論起因TVBS獨家報導木曜網紅射箭傷人新聞，但後續木曜官方發出澄清說明回應該則新聞，而Youtube新聞影片和木曜聲明底下留言也有不少人紛紛表達TVBS報導不公，且長期觀察到TVBS政治立場與中天相似，所以才指控TVBS做假新聞並與中天一樣的紅媒並發起抵制行動，造成社會大眾誤解，特此澄清並向TVBS深感抱歉。,youtuber,34,chou220220,M,粥博士
429,Dcard,https://www.dcard.tw/f/youtuber/p/240978577,2023-01-11 01:36:14,為何啤酒瓶不是棕色就是綠色呢?,"去熱炒店第一件事是什麼呢?
很多人是先去拿一手啤酒!!
台啤的經典棕色瓶裝是胖囧尼小時候對熱炒店的記憶
而18天的尚青綠色瓶裝
印象中就是比較年輕有活力的色彩
但是
到底是為何啤酒瓶不是棕色就是綠色呢?
原來這裡面居然有著讓啤酒變好喝的秘密!!
到底這個秘密是甚麼呢
就讓胖囧尼說給你聽

YT搜尋”胖囧尼給你好話題”
https://www.youtube.com/watch?v=R1W8A1fEVRQ",youtuber,0,cbjohnny,M,kevin
430,Dcard,https://www.dcard.tw/f/youtuber/p/240923272,2023-01-04 02:33:51,終於   要開戰啦,"大家疑問的點
Toyz不能出境要怎麼開打
所以地點直接台北！


要血流成河啦～～～

https://i.imgur.com/Yhsei6Y.jpg",youtuber,68,,M,國立雲林科技大學
431,Dcard,https://www.dcard.tw/f/youtuber/p/240908137,2023-01-02 03:53:16,蕾拉又怎麼了,"前幾天不是才剛結婚，怎麽又突然…..
https://i.imgur.com/Gs0XhO5.jpg",youtuber,160,waron,M,雨勢滂薄
432,Dcard,https://www.dcard.tw/f/youtuber/p/240977719,2023-01-10 18:19:14,這部片主要是在介紹館長M號福箱,"請各位館粉or館黑一起鑑賞
雖然有尺寸錯誤扣分
但客服態度加分回去👍👍👍
P.S. 我就是來蹭熱度的🤣🤣🤣
https://youtu.be/E_YJWdA4pPY",youtuber,0,loganwuj,M,Logan Wu
433,Dcard,https://www.dcard.tw/f/youtuber/p/240989608,2023-01-12 08:20:18,超平價愛用刷具分享,https://m.youtube.com/watch?fbclid=PAAaZgV_75bR7CKWpso50Q41W1qnwveugmpNGG_cASifK2mLSgvNsSiPkoJlw&v=O7Erj6ovPaI&feature=youtu.be,youtuber,0,sally10288,F,Sally 一顆雪梨
434,Dcard,https://www.dcard.tw/f/youtuber/p/240918888,2023-01-03 11:20:23,反骨男孩-孫生,"孫生講話是不是在學王世堅，怎麼感覺有點像？
只聽聲音我以為是孫生
https://youtube.com/shorts/XZwLXiAoFV0?feature=share",youtuber,1,yoosijin,M,空軍航空技術學院
435,Dcard,https://www.dcard.tw/f/youtuber/p/240964274,2023-01-09 06:38:14,加拿大的聖誕節下暴風雪！！🇨🇦🎄,"哈囉～～～ 祝大家新年快樂 
https://sticker-assets.dcard.tw/images/d0764c8b-f751-44ed-a719-51fce3089b3f/orig.png

我趁聖誕節假期回到溫哥華啦 
去澳洲這半年 讓我很感激我在溫哥華長大😅 
澳洲 說好也不是 說不好也不是 
但是因為各種因素 真的受蠻多委屈的🥹 
總之我很開心這次假期有回來 讓我好好看看家人，朋友

當然，還有我最愛的兩隻小貓咪
https://i.imgur.com/nHtFLdF.jpg
https://i.imgur.com/2NzKlJc.jpg

這次出的VLOG 讓我邊剪邊笑🤣🤣🤣
很多很有趣的事情想跟你們分享

最初
回來溫哥華的第二天 馬上下大雪
可能是我來15年 最大的一次 （15～20公分
腳踩進去會直接不見的那種
這是我們家的車車 🚗
鏟雪的時候直接冷死🥲
https://i.imgur.com/vC7WFq8.jpg


回來溫哥華 
我也計劃了去戳戳秀
真的想要做 好！久！了！

因為本人是LINE熊的大粉絲
我們就選了一下的圖案哈哈哈哈 ⬇️⬇️⬇️
https://i.imgur.com/RqeX9MQ.jpg

是不是太可愛了🥺❤️


最後 
我完成了第一次去國外的酒吧跨年！
真的很熱鬧 也一堆人在瘋狂喇激🤣🤣🤣
https://i.imgur.com/RCrwikH.jpg
以一個快樂的晚上 結束了辛苦的一年

希望你們會喜歡我的vlog
在跨年的那晚上 我有被特別邀請到Vancouver Youth Choir的趴踢～
他們真的是很厲害的一個合唱團
（影片裡的部分是完全沒有彩排的😵 太猛了）

2022真的不好形容
經歷了很多難題以及心理上的挫折
但是！！！願2023會善待大家
希望你們能平安快樂
要好好保重喔☺️☺️☺️

Youtube: @chinchennnnn
📷：Holidays at Home 🍁 | tufting date, feasting, vancouver youth choir
回加過聖誕 🍁｜戳戳秀，每天吃大餐，溫哥華青年合唱團

https://youtu.be/G4g-PvW2_0A
！！！記得開中文字幕哦！！！",youtuber,3,malwedy,F,錦辰ʕ •ᴥ•ʔ
436,Dcard,https://www.dcard.tw/f/youtuber/p/240905498,2023-01-01 14:58:10,愛莉莎莎跟羽球教練好配,"看他們一起出國玩 一起做很多事 都會莫名其妙有一種CP感
雖然他們說沒有在一起 只是好朋友啦
但還是希望他們在一起
剛好看到他們一起跨年🤭🤭（姨母笑）
https://i.imgur.com/69pLiem.jpg
https://i.imgur.com/HvfxAtf.jpg
有人也覺得他們很配嗎",youtuber,26,,F,國立臺北大學
437,Dcard,https://www.dcard.tw/f/youtuber/p/240921226,2023-01-03 15:49:33,上班不要看的員工上班都在幹嘛阿？,"有人發現嗎？呱吉底下員工的女性員工(除了752研究室外)全部都跟同事交往甚至結婚
麻希大黑、關關小士、采翎東燁
常被說YT的冗員聚集地真的當之無愧阿
女生想要脫單的加入就對了吧，不過剩下的人似乎也都有對象了🤣",youtuber,46,,M,國立臺灣師範大學
438,Dcard,https://www.dcard.tw/f/youtuber/p/241001916,2023-01-13 17:51:44,當年我們一起聽的中英文歌！到底是ALin還是黃大煒啦！,"https://youtu.be/xubY1KlTd18

應該不是我太爛！
是海倫太強吧(ﾟ∀。)
整場都要被大家笑死！
先祝大家新年快樂啦٩(˃̶͈̀௰˂̶͈́)و

-

謝謝BuyFirst 贊助這次的影片ヽ(●´∀`●)ﾉ
這次用的AIWA愛華 藍牙喇叭 MI-X440 Enigma Beta真的超讚！
質感超好！音質超讚！續航超強！藍芽超穩！
可以調一堆東西！我雖然是亂調一通但也超有感！（？
而且重點！還附麥克風！完全是在家唱歌必備啊！！
平常聽歌享受讚讚音質！開心起來就拿麥唱起來！
真的推推大家趁新年或聚會買一台大家一起嗨♪(´∇`*)

而 BuyFirst 就是一個超讚的3C選物平台！
上面的品牌一律超推薦！！
我的超級愛牌Tomtoc就是 BuyFirst 代理的！
不管是筆電包還是Switch包都超級大推猛推！
推薦給想要外觀跟實用兼具的朋朋ヽ(●´∀`●)ﾉ

【BuyFirst折扣資訊】
從現在開始到2023/03/31
輸入折扣碼「shelly」（全小寫）
就可以獲得全館任選9折的優惠！
真的！很！划！買什麼都划到不行！
趁新年採購一波3C周邊吧ヽ(✿ﾟ▽ﾟ)ノ",youtuber,0,,M,國立成功大學
439,Dcard,https://www.dcard.tw/f/youtuber/p/240991406,2023-01-12 12:12:23,統神組戰隊,"這個消息我知道的回太慢嗎

https://youtu.be/5kWQYSMR6RU",youtuber,3,waron,M,雨勢滂薄
440,Dcard,https://www.dcard.tw/f/youtuber/p/240962506,2023-01-09 01:48:20,洋蔥是不是變了？,"以前還蠻喜歡看洋蔥
那時候的企劃很有創意又好笑
但逐漸的發現永遠都那一套老招就漸漸沒看
最近打開洋蔥的新影片發現...
https://youtu.be/sUtRTHdLpLo
過去洋蔥動畫部分都佔前面的部分動畫完後才是真人畫面
但現在洋蔥卻在中途插入真人畫面
這樣還算是動畫Youtuber嗎？
如果是這樣我倒期待可以轉型成真人Youtuber
洋蔥的臉看要維持用動畫角色遮還是馬賽克遮(其實也沒遮很好)
甚至整個露真人臉(差不多像白痴公主一樣)
這個主意是不是很不錯？",youtuber,289,chou220220,M,粥博士
441,Dcard,https://www.dcard.tw/f/youtuber/p/240975289,2023-01-10 13:11:34,聖結石何時重返榮耀？,"記得台灣Youtuber大爆發元年
沒人不知道聖結石這位網紅
但曾幾何時
他的自大、耍屁孩樣、風格一成不變
讓聖結石流失非常多的忠實觀眾
也逐漸淪為和小玉、放火、尊一樣的過氣網紅
也導致他過去四年來都沒有參加一屆走鐘獎過
可憐曾經身為Youtuber的開山元老
竟淪落至此下場
到底要怎樣才能讓聖結石的流量再創高峰
這樣的話說不定就會被受邀參加走鐘獎報名了吧
不然早期台灣Youtuber一堆都參加就只有聖結石沒去
太可惜了",youtuber,26,chou220220,M,粥博士
442,Dcard,https://www.dcard.tw/f/youtuber/p/240913779,2023-01-02 17:32:57,論理科太太的酸民和支持者,"理科太太因為販售心裡諮商課程被一大群酸民網友們炎上，我認為十分不可取




(才怪
https://sticker-assets.dcard.tw/images/2ef2e126-ed86-4652-a920-d40843df5df5/orig.png

所以我^理性^分析了一下
如今分為了幾大派別
1:仇富酸民派，因為看到理科太太賺很多所以很不爽想酸
2:純粹就是想酸酸民派
3:據理力爭分析派
4:有根有句責罵派
5:純粹吃瓜派
但在我看來只不過就是個茶餘飯後的笑料罷了",youtuber,3,albus0630,M,徐徐誅殺一千星辰
443,Dcard,https://www.dcard.tw/f/youtuber/p/240905092,2023-01-01 14:02:31,在信義區A9/A11的街頭藝人,"想問問
老弟昨天去台北跨年
剛好在晚上約莫7-8點左右經過A9/A11中間的廣場
就在松壽路旁(一過馬路的那個人行步道路口)
(借一下google街景圖)
https://i.imgur.com/FtR4FuP.png
有三個年輕人(都男生)
兩個唱歌一個彈吉他
還不錯聽
我看似乎有在直播
但年紀有了
一回家太累  完全忘記他們叫啥名字了

不知道有沒有剛好有知道的
想請大大們幫神一下  感謝~",youtuber,1,,M,國立臺灣大學
444,Dcard,https://www.dcard.tw/f/youtuber/p/240901068,2023-01-01 01:16:36,真的有人看完toyz 12/29全程的直播嗎,"真的有人把椅子跟館長從12/29開始到昨天的直播都看完嗎
為什麼都會有一些白癡問題啊🙃",youtuber,7,,F,致理科技大學
445,Dcard,https://www.dcard.tw/f/youtuber/p/240946838,2023-01-06 18:56:43,自以為正義的正義哥可以停手了,"一定要找個人出來公審的網友心態

到底是多麼扭曲？

現在公審藝人

晚點發現家長護子心切
又要公審家長

找不到一個說詞還要肉搜學生
逼學生出來講清楚

搞不好媒體記者故意煽動仇恨
最後還要公審媒體記者

如果我是學生肯定懶得理那群媒體
現在公審媒體記者準沒錯

中間過程直接跳過
最後一個階段公審記者才是社會期望

大家不用把學生摸得底朝天
又不是在相親",youtuber,1,,M,國立高雄第一科技大學
446,Dcard,https://www.dcard.tw/f/youtuber/p/241003838,2023-01-14 05:14:50,要不要去開一個木曜版啊,"整個YT版都是木曜🤗
https://sticker-assets.dcard.tw/images/8cc5345c-afde-4475-9529-026094ed573c/orig.png",youtuber,4,,F,銘傳大學
447,Dcard,https://www.dcard.tw/f/youtuber/p/241005700,2023-01-14 10:18:58,Pokémon Ga-Olé - | 貓麻の旅程 | 第一話 我的初始寶可夢？誰進化了？我要成為寶可夢大師,"很感謝支持貓麻的寶友們~
貓麻知道成立了工作室後也開始繼續更好的努力。
當然有不少人跟貓麻反映誰使用了你的企劃內容等。
雖然都是日常打台，衝突到我也覺得很正常。
貓麻這邊也創下在Ga-Ole中很多第一的企劃。
沒人使用過等等之類的，也開始發現很多開始複製貼上，那又如何?
表示我們的企劃值得使用，成立的主要目的之一就是保護自己想過的企劃。
同時很感謝本次體驗會10組YT貓麻這邊成效算是好的，三畫面來說真的有讓官方下到，也是SEGA體驗會中歷史以來史上第一位3畫面呈現的。

所以進入正題
貓麻本次企劃為貓麻の旅程。
全新企劃帶大家進入我們的寶可夢世界吧！
跟著貓麻我一起成為寶可夢大師。
https://www.youtube.com/watch?v=RRaGjPJXW-U&t",youtuber,0,catmochi,M,YT貓咪麻糬
448,Dcard,https://www.dcard.tw/f/youtuber/p/240994640,2023-01-12 19:41:58,木曜運動會傷人澄清,"剛剛跟著追完了木曜四的運動會
最後製作單位也有澄清之前鬧的沸沸揚揚的「弓箭傷工讀生事件」
如果製作單位澄清屬實
其實在該做的部分（即刻送醫、事後關懷等等）都是有做到的
也努力在當傷者與網紅間的橋樑

個人看法
還真的覺得問題最大的是受傷工讀生的爸爸
https://i.imgur.com/D1GuQzp.jpg
先道歉就可以了
沒有要求要提錢來
只要人來當面道歉

後來再變成
https://i.imgur.com/uZIFRmI.jpg
除了核銷就醫單據以外還需要「精神賠償」
還要看活動公司的「誠意」
https://sticker-assets.dcard.tw/images/cc779f98-7e56-4142-a449-c8b24bfaea37/orig.png

原本在我看覺得工讀生蠻可憐的
打工結果受傷（雖然按照主辦方聲明工讀生本人責任應該也不小
但這位爸爸
吃相會不會太難看r
出爾反爾
看了只能搖頭
最可憐的是按照規則出手的網紅
https://sticker-assets.dcard.tw/images/53a9d171-bbaa-451d-ae48-6d9bb5caeafe/orig.png",youtuber,143,,F,中國文化大學
449,Dcard,https://www.dcard.tw/f/youtuber/p/240968330,2023-01-09 15:12:13,黃國昌看立法院,"大家期末考完有空可以看一下
溫暖且富有人性的課
https://youtu.be/-l5zdR07Y54",youtuber,5,,M,中原大學
450,Dcard,https://www.dcard.tw/f/youtuber/p/240910866,2023-01-02 11:21:32,I11看不了YT,"從昨天就發生這情況了，只是後來好了就想說只是伺服器臨時在維修之類的
結果今天一整天都看不了，網路也正常沒問題，去看app store也沒有要更新，上網找也沒發現這幾天有災情新聞
有人有一樣的狀況然後解決的了嗎？
https://i.imgur.com/ZTZOh2l.jpg",youtuber,1,,M,樹德科技大學
451,Dcard,https://www.dcard.tw/f/youtuber/p/240990703,2023-01-12 10:44:23,木曜射人事件最新回應,"來自今晚的直播，中間百祥有播放一部前因後果的影片
（百祥說直播不會留，那部影片會不會在其他地方放則是不知道）

一切都是憑我的記憶，如果有地方講錯，請多多包涵

懶人包： 

1. 每次射箭前有清場（影片中可以看到會喊加上哨音）。工讀生在的地方被球擋住了，才會導致沒看到

2. 工讀生並沒有被指派任何工作在他被射到的區域，所以不知道為什麼工讀生會站在那裡

3. 後續都有持續聯繫工讀生爸爸，但前兩天都打不通、未讀未回，過幾天終於聯繫上了才說之後再談現在不要談

4.在記者報導之前，其實已經跟爸爸聊過，爸爸表示就是大事化小就好，只希望藝人來跟工讀生道歉完這樣就好了，也不會叫你要拿錢過來還是怎樣

5.剛跟爸爸聊完結果隔天就看到新聞了，詢問爸爸不是昨天都講好要怎麼處理了嗎？原來爸爸前兩天就接受採訪了，爸爸回應他現在希望記者不要報導，但記者要報導他沒辦法

6.後來爸爸表示應該要有除了醫藥費之外的賠償，活動公司詢問爸爸多少，爸爸不說數字只說你們覺得應該要多少，活動公司表示要回去討論過幾天回應

7. 之後爸爸就直接提告了活動公司跟網紅 

8. 一開始不公布藝人是因為爸爸一開口就說認識一堆議員隨時想開記者會就開，但當時事情還在釐清事發經過，所以就沒有公布藝人

9.後續就交由司法判決，不會再做回應

結論： 
賠償談不攏，一切都是錢的問題",youtuber,105,,M,國立中正大學
452,Dcard,https://www.dcard.tw/f/youtuber/p/240961382,2023-01-08 17:43:13,錫蘭評論炎上爭議,"就這？就這就覺得「太過火了」？
你如果不喜歡炎上類型喜劇那就是不喜歡罷了。別裝著自己是什麼道德魔人然後來以自己貧匱的經驗來教育別人「真正的炎上喜劇應該如何」。
看到這麼多道德魔人的網上評論，都差點讓我以為王世堅是被槍抵著被逼著來參加節目的。

一些灣友真愛無緣無故給單口喜劇上規則。什麽「人身攻擊先不要」，什麽「取笑外表就是不行」，什麽「個人私生活拿出來沒水準」。你説什麽不行就不行？你是喜劇大使嗎？你懂個屌的stand up/roast文化。不懂就去教育自己，教育完了發現不適合自己以後就別看。不喜歡還在網上裝逼，裝什麽呢？逼你看了？

這就像是你聼不慣髒話，所以開始認爲自家的嘻哈饒舌歌手説髒話也是錯的一樣。咋地，中國大陸爲了正能量搞了正能量嘻哈節目《中國新説唱》。一些灣友們是不是也想搞個台式特供版正能量儒家《台灣新喜劇》？所以説，不愛看就別看，沒人逼著你喜歡這種文化，但別拿著自己有限的世界觀來批判單口喜劇文化。

https://i.imgur.com/Fzl1rQV.jpg
https://i.imgur.com/v3afXI8.jpg
https://i.imgur.com/je7DUwP.jpg",youtuber,91,,M,東海大學
453,Dcard,https://www.dcard.tw/f/youtuber/p/240954328,2023-01-07 19:27:53,孫腫參戰波特王與火星叔叔戰爭,"孫腫這個操作有點看不懂欸 - Dcard
https://www.dcard.tw/f/youtuber/p/240718829?cid=eb560434-cd0d-4f75-8d7a-cc98d80553dc

老實說孫是不是收錢啊，看不懂先挺波再踩他幹嘛？
完全跟他沒關係
達倫跟火星根本來鬼扯的",youtuber,3,,M,實踐大學
454,Dcard,https://www.dcard.tw/f/youtuber/p/240976341,2023-01-10 15:06:08,Hook撤底換了朋友圈,"之前的互酷沛米全部Hook都沒有任何互動了
現在主打阿滴 大謙 Peeta 
這換朋友的速度真快😳 
是哪邊有流量就往哪邊去嗎

之前阿滴去美國也沒有找Hook
最後還自己買機票貼阿滴冷屁股飛過去
是不是Hook私底下真的不好相處（？
所以之前的朋友才沒有聯繫只好再換朋友圈😟

https://i.imgur.com/RTl0294.jpg",youtuber,7,,M,健行科技大學
455,Dcard,https://www.dcard.tw/f/youtuber/p/240976379,2023-01-10 15:10:36,2016年大胃王世界賽的秘密,"https://i.imgur.com/dlBCTYj.jpg

https://youtu.be/qmfaWnuqzS4

目前只有預告，明天上片之後我再更新

相信大家對於台灣大胃王參加世界賽有許多疑問

但是當時有保密條款的問題，所以有很多事情不能說

對大胃王比賽有興趣的人，我們明天一起看首播吧

也可以先看第一集(有一些些世界賽的秘密)

https://youtu.be/WpMChhaur6U",youtuber,6,kyubey,F,QAQ
456,Dcard,https://www.dcard.tw/f/youtuber/p/240966072,2023-01-09 10:44:34,Hook葉小姐,"好像很久沒有在影片看到葉小姐了
好喜歡她 超級可愛 有人知道她去哪裡了嗎🥹",youtuber,10,,F,嶺東科技大學
457,Dcard,https://www.dcard.tw/f/youtuber/p/240987998,2023-01-12 04:38:31,最近好多洋蔥文，難道宅力也要分階級嗎？,"打一開始推薦我洋蔥的，就是一個只算微宅的潮潮朋友，所以我一開始就察覺到了，洋蔥大概跟我這位朋友比較像
但這幾年還是看洋蔥影片看得頗開心，無非就是因為他的影片挺真誠的，也有趣
洋蔥宅嗎？對很多重度二次元居民來說，真的還好，但這又如何？眼光放遠點！像洋蔥這樣的創作者，正在扭轉宅的負面刻板印象啊！真的不要奢望主流會理解小眾的一切，不要每次出現宅，就是打扮邋遢的胖子，或是每次有殺人犯出現，媒體看到犯人房間有動漫就大驚小怪，那就很足夠了。
洋蔥不夠宅又如何？至少不會像某些人，看到ACG就嗤之以鼻吧？就算你把宅力數值化好了，難道宅力高的人，才有話語權？問題是，你跟那些主流講深度宅梗，他們也聽不懂啊！
我以為洋蔥其實沒有那麼宅這件事，夠宅的人應該很快就能察覺到了，現在才跳出來挑刺的人，真的不是因為你夠邊緣夠宅唉？你只是心胸夠狹窄而已吧？",youtuber,14,kala1993,M,世新大學
458,Dcard,https://www.dcard.tw/f/youtuber/p/240902086,2023-01-01 05:34:40,蠻厲害的女孩,"有個女孩我是在 Line Voom 看到的
因為好奇就追蹤她了
是位從小喜歡跳舞的女生
林郁欣 Ivy
她 2021 年底獲走鐘獎
2022 年底就上了跨年舞台
雖然我也看過跳舞更厲害的人
但她既不製造新聞，話也是不多說些什麼
就能年年有新突破
只努力 & 認真看待跳舞這件事
我覺得她蠻吸睛也蠻吸金的
雖然外在條件、人脈、機會、運勢都有影響啦
但我打從心底佩服她
期待她之後的突破喔
https://i.imgur.com/QkWSbs0.jpg
https://i.imgur.com/sOPXaKD.jpg
https://i.imgur.com/acKvthN.jpg
https://i.imgur.com/15KtOjl.jpg
https://i.imgur.com/3XbBbaY.jpg
https://i.imgur.com/hdpjPaF.jpg
https://i.imgur.com/9t2NPfR.jpg

希望大家 2023 年各方面也都有好的新突破
大家一起加油 ☆*:.｡. o(≧▽≦)o .｡.:*☆
啊，對了，新年快樂喔",youtuber,0,bibi.fan,F,BB
459,Dcard,https://www.dcard.tw/f/youtuber/p/240998152,2023-01-13 09:06:41,木曜運動會呱吉超丟臉的吧,"這次運動會木曜邀請了兩個日本youtuber，結果在百祥介紹來賓時，呱吉在那邊說自己會日文一句招呼語，結果講出來的根本構成是性騷擾的發言，明顯看到對方一個努力做效果另一人跟其他youttuber則是一陣尷尬...
今天如果對方是成人相關產業的人也就算了，但看了一下魚團也沒在做這些題材耶，真的是有夠丟臉的",youtuber,81,,M,國立臺灣師範大學
460,Dcard,https://www.dcard.tw/f/youtuber/p/240994623,2023-01-12 19:37:17,木曜在運動會後影片後對於射箭事件的澄清,"在影片的最後有說到，就不放了
簡單來說 有告知了，也提醒很多次 ，結果同學還待在那邊，
然後事情發生後，爸爸第一時間是先神隱都不回，然後等兩個禮拜後才突然大動作的反應
說真的，都提醒很多次了，你還躲在氣球後面，真的很難讓人認為你.....(自行聯想)
而且到後面都是爸爸在掌控局面，先說認識有力人士，然後又突然說想要網紅公司的聯絡方式，
又改口說其實只要網紅當面道歉就好，結果坐下來談了半天，根本早就已經先提告，
這招真的很........................
難怪木曜到後面都不想回應了，就直接進入司法，現在擔心的是爸爸背後的有力人士，是不是黑道的就是。",youtuber,4,,M,亞洲大學
461,Dcard,https://www.dcard.tw/f/youtuber/p/240995189,2023-01-13 00:53:21,如果小玉當初不要拍換臉謎片而是出自媒體行銷會是什麼局面？,"明明是個有才華的人
可是卻走歪路搞換臉謎片
害得自己財產被查扣
也被一堆網紅告
還被youtube拔除營利資格
要是小玉能像愛莉莎莎一樣出個自媒體銷售學
教人家如何到達百萬訂閱要如何衝高影片流量
相信很多人會買他的課程也能讓他賺大錢
再創另一波事業高峰
不至於讓他淪落到過街老鼠的地步
早知如此何必當初
大家覺得呢？",youtuber,1,chou220220,M,粥博士
462,Dcard,https://www.dcard.tw/f/youtuber/p/240995597,2023-01-13 02:30:37,下一屆木曜運動會的場地我已經想好了,"木曜高層不用怎麼想傷腦筋找場地
我來幫他們想
那就是在新竹市的棒球場
既然台北市換國民黨的蔣萬安當市長了
新竹市也換民眾黨的高虹安了
木曜又跟民眾黨這麼親近(還請來學姐)
不如去那邊好好發輝和訓練
出事了就找民進黨林智堅討
然後中天、TVBS天天追打民進黨
國民黨和民眾黨有望拿下2024總統大位
這樣是不是藉此達成政黨輪替了
是不是呢？",youtuber,2,chou220220,M,粥博士
463,Dcard,https://www.dcard.tw/f/youtuber/p/240996340,2023-01-13 04:32:00,某個賣粥的在這板真的很吵,這是廢文一篇，如題,youtuber,2,,M,國立高雄科技大學
464,Dcard,https://www.dcard.tw/f/youtuber/p/240998271,2023-01-13 09:24:55,所以木曜到底是哪一位射到人的？,"剛爬文
有人說是品子和金針菇
也有人說是黑隊女生第14回合的泱泱(似乎是自家人)
但我怎麼看就是找不到線索
白隊第14回合的金魚腦也看都沒有
還是木曜怕有人出征特定網紅所以把這段給剪掉了
有沒有卦？",youtuber,5,chou220220,M,粥博士
465,Dcard,https://www.dcard.tw/f/youtuber/p/240998758,2023-01-13 10:32:52,如果發廢文當成Uber Eats的廣告台詞會怎樣？,"粥博士：「今晚我想來發一篇廢文」
叮咚
粥博士：「謝謝」
酸民：「請問你為什麼一天到晚發廢文啊？」
粥博士：「你家住海邊喔？管那麼多」",youtuber,2,chou220220,M,粥博士
466,Dcard,https://www.dcard.tw/f/youtuber/p/240912410,2023-01-02 14:37:24,YouTube畫質無法使用問題,"想請教各位
近期發現我的手機看YT影片常遇到畫質無法使用的問題（不只附圖的影片）
它會說 離線播放時無法調整畫質
但我連線狀況一直很穩定呀！
這是為什麼呢？
謝謝大家！
https://i.imgur.com/YPlCXfz.jpg
https://i.imgur.com/JXU8Xcn.jpg",youtuber,3,,M,東吳大學
467,Dcard,https://www.dcard.tw/f/youtuber/p/240911156,2023-01-02 11:59:25,孫生跟Wendy終於又合體了,"https://i.imgur.com/LcHh5c0.jpg
https://i.imgur.com/BVSI8YK.jpg

好感動，真的覺得他們兩個一起出現在螢幕很舒服啊，不管怎樣都希望他們不要決裂。",youtuber,1,,M,中華醫事科技大學
468,Dcard,https://www.dcard.tw/f/youtuber/p/240909781,2023-01-02 08:32:07,"請幫忙填寫學術問卷~抽100元超商禮券,中獎機率極高!!!","關於追蹤美妝網紅的問卷!!!!

大家好，我正在做一個關於「人格特質與Instagram追蹤網紅行為」的研究，請各位幫忙填寫以下問卷。最後會從全部有效問卷的填答者中，抽出100位得獎者，每人將獲得100元超商禮券！
問卷裡面會有驚喜小彩蛋喔～

問卷連結：
https://www.surveycake.com/s/mZXBK

P.S. 問卷會有反向題，請大家小心填寫。
感謝你們！",youtuber,2,,F,國立中興大學
469,Dcard,https://www.dcard.tw/f/youtuber/p/240921773,2023-01-03 17:00:21,joman是不是偷臭艾莉莎莎,"https://i.imgur.com/mHsiv0N.jpg

joman: 我知道很多同業 專注在賣課…brabra...
我兩百萬訂閱後追求的是拍出更高品質的影片(os:我和艾莉莎莎理科太太之流可不一樣！？)

joman是不是在偷臭艾莉莎莎！？",youtuber,133,,M,國立臺灣科技大學
470,Dcard,https://www.dcard.tw/f/youtuber/p/240916121,2023-01-03 05:04:19,被酸的最莫名其妙的Youtuber是誰,"這裡指的是有一定知名度的
不要給我幾百幾千訂閱，那種連黑粉都沒有過的咖就別提了

說到0負評
我現在只想得到好味家跟許伯減脂
但他們影片的性質本來就沒立場，就走可愛放鬆路線
自然也沒啥爭議性，這樣比好像很不公平

其他稍微大咖一點的再怎麼樣都會被噴

而噴的人越多就越容易出現冤案

這情況連咱們最勤奮，最李姓中壢的77也被受不了，前幾天才發影片出來澄清

https://youtu.be/PCWqM9pdZAw

啊
我想問的是

有沒有被酸的最冤的、最莫名其妙的

第一個想到的是咱們的大Pan啦
https://i.imgur.com/lKeyRo3.jpg
https://i.imgur.com/9Io5EN2.jpg

大秀好身材還要被噴琴技不佳+外貌批評
甚至也看過罵她身材不好的
真的是沒事找事噴

第二個應該是尊吧
當年的《初音幫》一堆人說他在消費宅宅
https://i.imgur.com/cRD7SU1.jpg
https://i.imgur.com/7QyYJM6.jpg
甚至有大咖網紅特地拍片表達自己的不滿

https://youtu.be/rcQA8P6EFvU

但我是覺得尊蠻哭的就是了
身為一個V家粉被其他粉絲說自己嘲笑跟瞧不起V家
當下應該是哭笑不得

本來想舉三個例子
但真的想不到了
大家還想到什麼冤到爆的Youtuber被酸事件ㄇ",youtuber,49,,M,國立交通大學
471,Dcard,https://www.dcard.tw/f/youtuber/p/240917480,2023-01-03 08:14:18,看了前幾天的黑男邱比特後，我想到的企劃,"昨天我看了黑男的配對
發現女方是我蠻喜歡的一位有在經營JVID的女生
加上影片標題打史上第二次接吻，我就想到了
突然發現
第一次接吻的也是有在經營JVID(包括不久前配對的胎尼，還有當時陪胎尼的伊芙蝶)
於是我發想一個企劃
黑男要不要開一個特輯
專門幫JVID的女生配對呢??
感覺訂閱人數會衝得更快
(自從黑男開始拍美女的影片後，訂閱人數飆超快)



怕的是Lucy會生氣~~





附上配對影片
https://www.youtube.com/watch?v=A7ySjA4tM9o
https://www.youtube.com/watch?v=WtuLy0z8Geg
https://www.youtube.com/watch?v=LtIYwcAD_Ts",youtuber,1,,M,大葉大學
